source_year,source_file,source_sheet,diarienummer,utbildningsnamn,utbildningsomrade,beslut,decision_normalized,kommun,lan,yh_poang,studieform,study_form_normalized,studietakt_procent,utbildningsanordnare,huvudmannatyp,sun5_inriktning,sun5_inriktning_namn,seqf_niva,smalt_yrkesomrade
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3683,Hud- och spaterapeut,Friskvård och kroppsvård,Avslag,rejected,Göteborg,Västra Götaland,300,Bunden,on_site,100,Yrkeshögskolan för Hudvård & Spa AB,Privat,815ab,Utbildningar till hudterapeut,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3686,Hud- och spaterapeut,Friskvård och kroppsvård,Avslag,rejected,Solna,Stockholm,300,Bunden,on_site,100,Yrkeshögskolan för Hudvård & Spa AB,Privat,815ab,Utbildningar till hudterapeut,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3366,Massage- och Friskvårdsterapeut,Friskvård och kroppsvård,Avslag,rejected,Linköping,Östergötland,400,Bunden,on_site,100,Bergqvists Massage & Friskvårdsutbildningar AB,Privat,815ba,Utbildningar till massageterapeut,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3291,Hotel & Resort Manager,"Hotell, restaurang och turism",Avslag,rejected,Flera kommuner,Flera kommuner,300,Distans,distance,100,YH Akademin AB,Privat,811ba,Utbildningar inom Hotel management,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4255,Hotel Management,"Hotell, restaurang och turism",Beviljad,approved,Stockholm,Stockholm,400,Bunden,on_site,100,"Stockholms stad, Frans Schartaus Handelsinstitut",Kommun,811ba,Utbildningar inom Hotel management,6.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3383,Hotel management,"Hotell, restaurang och turism",Avslag,rejected,Malmö,Skåne,400,Distans,distance,100,Grit Academy,Privat,811ba,Utbildningar inom Hotel management,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3714,Management inom hotell- och besöksnäringen,"Hotell, restaurang och turism",Avslag,rejected,Söderköping,Östergötland,300,Bunden,on_site,100,Östsvenska Yrkeshögskolan AB,Privat,811ba,Utbildningar inom Hotel management,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3312,Operativ ledare – inriktning Revenue Management,"Hotell, restaurang och turism",Beviljad,approved,Båstad,Skåne,150,Distans,distance,75,Båstads kommun Akademi Båstad,Kommun,811ba,Utbildningar inom Hotel management,,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4358,Guest Relations Coordinator,"Hotell, restaurang och turism",Avslag,rejected,Stockholm,Stockholm,300,Distans,distance,100,TEC Travel Education Centre AB,Privat,811bb,"Utbildningar till receptions-, konferens- och Housekeepingansvarig",5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3772,International Bar Management,"Hotell, restaurang och turism",Avslag,rejected,Stockholm,Stockholm,200,Distans,distance,100,Lernia Utbildning AB,Privat,811ca,Utbildningar till baransvarig,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3706,Kock med hållbar inriktning,"Hotell, restaurang och turism",Avslag,rejected,Söderköping,Östergötland,300,Bunden,on_site,100,Östsvenska Yrkeshögskolan AB,Privat,811cc,Utbildningar till kvalificerad kock,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3428,Hållbar Administrativ Köksmästare,"Hotell, restaurang och turism",Beviljad,approved,Stockholm,Stockholm,150,Bunden,on_site,100,Företagsekonomiska Institutet 1888 AB,Privat,811cd,Utbildningar till kökschef (köksmästare),,Ja
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3431,Hållbar Administrativ Köksmästare,"Hotell, restaurang och turism",Avslag,rejected,Göteborg,Västra Götaland,150,Bunden,on_site,100,Företagsekonomiska Institutet 1888 AB,Privat,811cd,Utbildningar till kökschef (köksmästare),,Ja
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3807,Köksmästare,"Hotell, restaurang och turism",Beviljad,approved,Göteborg,Västra Götaland,150,Bunden,on_site,75,"Göteborgs Stad, Yrgo",Kommun,811cd,Utbildningar till kökschef (köksmästare),,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4219,Nordisk Mat Ambassadör,"Hotell, restaurang och turism",Avslag,rejected,Olofström,Blekinge,220,Distans,distance,75,Lunds stifts folkhögskolestiftelse – Jämshögs folkhögskola,Privat,811cd,Utbildningar till kökschef (köksmästare),5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4199,Internationell Sommelier - Matsalsschef,"Hotell, restaurang och turism",Beviljad,approved,Stockholm,Stockholm,200,Bunden,on_site,100,Restaurangakademien AB,Privat,811cf,Utbildningar till sommelier,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3835,Arbetsledare inom måltidsservice,"Hotell, restaurang och turism",Beviljad,approved,Stockholm,Stockholm,200,Distans,distance,50,TUC Sweden AB - Yrkeshögskola,Privat,811dy,Övriga utbildningar storhushåll,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3887,Event & Project Manager,"Hotell, restaurang och turism",Avslag,rejected,Åre,Jämtland,400,Bunden,on_site,100,Campus Åre/Åre kommun,Kommun,812za,Utbildningar till eventarrangör,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3690,Event Manager,"Hotell, restaurang och turism",Avslag,rejected,Malmö,Skåne,400,Bunden,on_site,100,Företagsekonomiska Institutet 1888 AB,Privat,812za,Utbildningar till eventarrangör,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3858,Event Manager,"Hotell, restaurang och turism",Avslag,rejected,Stockholm,Stockholm,400,Distans,distance,100,Företagsekonomiska Institutet 1888 AB,Privat,812za,Utbildningar till eventarrangör,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3865,Event Manager,"Hotell, restaurang och turism",Avslag,rejected,Göteborg,Västra Götaland,400,Bunden,on_site,100,Företagsekonomiska Institutet 1888 AB,Privat,812za,Utbildningar till eventarrangör,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3763,Event Manager – Risk Management,"Hotell, restaurang och turism",Avslag,rejected,Flera kommuner,Flera kommuner,225,Distans,distance,100,YH Akademin AB,Privat,812za,Utbildningar till eventarrangör,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/2979,Sustainable Events Manager,"Hotell, restaurang och turism",Avslag,rejected,Solna,Stockholm,400,Bunden,on_site,100,Sälj & Marknadshögskolan i Sverige AB - Stockholm,Privat,812za,Utbildningar till eventarrangör,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3729,"Congress, Conference & Meeting Professional - PCO","Hotell, restaurang och turism",Beviljad,approved,Flera kommuner,Flera kommuner,410,Distans,distance,100,Idéutvecklarna AB,Privat,812zb,Utbildningar till konferensansvarig,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4156,Reserådgivare,"Hotell, restaurang och turism",Beviljad,approved,Göteborg,Västra Götaland,215,Bunden,on_site,100,"Göteborgs Stad, Yrgo",Kommun,812ze,Utbildningar till resekonsult,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4200,Reserådgivare,"Hotell, restaurang och turism",Beviljad,approved,Stockholm,Stockholm,215,Bunden,on_site,100,"Stockholms stad, Frans Schartaus Handelsinstitut",Kommun,812ze,Utbildningar till resekonsult,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4336,TRAC turism- och resekonsult med internationell IATA,"Hotell, restaurang och turism",Beviljad,approved,Stockholm,Stockholm,400,Bunden,on_site,100,TEC Travel Education Centre AB,Privat,812ze,Utbildningar till resekonsult,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4334,TRAC turism- och resekonsult med internationell IATA,"Hotell, restaurang och turism",Avslag,rejected,Malmö,Skåne,400,Distans,distance,100,TEC Travel Education Centre AB,Privat,812ze,Utbildningar till resekonsult,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3105,Affärsutvecklare besöksnäring,"Hotell, restaurang och turism",Avslag,rejected,Flera kommuner,Flera kommuner,400,Distans,distance,100,YH Akademin AB,Privat,812zf,Utbildningar till destinationsutvecklare,5.0,Nej
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3724,Affärsutvecklare inom besöksnäringen - SKELLEFTEÅ - DISTANS,"Hotell, restaurang och turism",Avslag,rejected,Skellefteå,Västerbotten,420,Distans,distance,100,Idéutvecklarna AB,Privat,812zf,Utbildningar till destinationsutvecklare,5.0,Nej
